,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent
5522,6 John Street Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.82229, 145.1242083]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,0,1,0,65788.59047619067,25607.83122336632,180.0
5523,6 Bruce Street Box Hill VIC 3128,Studio,2022,"[-37.8167949, 145.1222701]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,1,1,0,65788.59047619067,25607.83122336632,200.0
5524,5/5 Hay Street Box Hill South VIC 3128,Townhouse,2022,"[-37.8306077, 145.13128940000001]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,4,3,2,65788.59047619067,25607.83122336632,600.0
5525,5/99-103 Carrington Road Box Hill VIC 3128,Townhouse,2022,"[-37.8199536, 145.117327]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,4,3,2,65788.59047619067,25607.83122336632,850.0
5526,901/999 Whitehorse Rd Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8179565, 145.1255778]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,2,1,65788.59047619067,25607.83122336632,560.0
5527,9/98 Thames St Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8128401, 145.1215698]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,1,1,65788.59047619067,25607.83122336632,450.0
5528,209/8 Bruce Street Box Hill VIC 3128,Studio,2022,"[-37.8166562, 145.1225391]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,1,1,,65788.59047619067,25607.83122336632,225.0
5529,2601/826-834 Whitehorse Road Box Hill VIC 3128,New Apartments / Off the Plan,2022,"[-37.8172541, 145.1168488]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,3,2,2,65788.59047619067,25607.83122336632,900.0
5530,107/5 Irving Avenue Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8162382, 145.1230646]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,1,1,,65788.59047619067,25607.83122336632,430.0
5531,313/5 Irving Avenue Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8162382, 145.1230646]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,1,1,65788.59047619067,25607.83122336632,500.0
5532,2201/850 Whitehorse Road Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8176013, 145.1186637]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,2,1,65788.59047619067,25607.83122336632,550.0
5533,1509/820 Whitehorse Road Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8173809, 145.116677]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,1,1,,65788.59047619067,25607.83122336632,430.0
5534,1907/3 Young Street Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8174796, 145.1164485]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,2,1,65788.59047619067,25607.83122336632,450.0
5535,310/5 Irving Avenue Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8162382, 145.1230646]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,1,1,65788.59047619067,25607.83122336632,510.0
5536,404/17 Arnold St Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8143077, 145.1170434]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,1,1,1,65788.59047619067,25607.83122336632,400.0
5537,316/15-21 Harrow Street Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8213496, 145.1249495]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,2,1,65788.59047619067,25607.83122336632,480.0
5538,606/9-11 Ellingworth Parade Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.820441, 145.124555]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,2,1,65788.59047619067,25607.83122336632,520.0
5539,1/4 Camelia Street Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8164294, 145.1380067]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,4,3,2,65788.59047619067,25607.83122336632,800.0
5540,408/6-8 Wellington Road Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8162536, 145.1176473]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,1,1,1,65788.59047619067,25607.83122336632,400.0
5541,15/5 Hay Street Box Hill South VIC 3128,Townhouse,2022,"[-37.8306077, 145.13128940000001]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,3,2,1,65788.59047619067,25607.83122336632,480.0
5542,3 Gibson Street Box Hill South VIC 3128,House,2022,"[-37.8291821, 145.1186813]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,4,3,2,65788.59047619067,25607.83122336632,850.0
5543,705/2 Archibald St Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8165696, 145.121849]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,2,1,65788.59047619067,25607.83122336632,500.0
5544,2/372 Elgar Rd Box Hill VIC 3128,House,2022,"[-37.8239314, 145.1140049]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,3,1,1,65788.59047619067,25607.83122336632,500.0
5545,804/712 Station Street Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.816957, 145.1244571]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,1,1,1,65788.59047619067,25607.83122336632,380.0
5546,708/850 Whitehorse Road Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8173866, 145.1184239]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,1,1,65788.59047619067,25607.83122336632,470.0
5547,16/27 Oxford Street Box Hill VIC 3128,Townhouse,2022,"[-37.8219867, 145.120092]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,3,1,2,65788.59047619067,25607.83122336632,600.0
5548,3 Young Street Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.8174796, 145.1164485]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,2,2,1,65788.59047619067,25607.83122336632,530.0
5549,701/21 Poplar Street Box Hill VIC 3128,Apartment / Unit / Flat,2022,"[-37.814647, 145.116727]",3128,"[xcoord    145.114176
ycoord    -37.849692
Name: Burwood, dtype: float64, xcoord    145.123956
ycoord    -37.826693
Name: Box Hill, dtype: float64]",Box Hill,3,3,2,65788.59047619067,25607.83122336632,700.0
5550,3/4 Ovens Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8075284, 145.125042]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,2,74357.48571428563,19043.73844992899,520.0
5551,70 Melrose Street Mont Albert North VIC 3129,House,2022,"[-37.8114198, 145.1154702]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,2,74357.48571428563,19043.73844992899,680.0
5552,35 Kenmare Street Mont Albert North VIC 3129,House,2022,"[-37.8111858, 145.1080296]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,2,74357.48571428563,19043.73844992899,550.0
5553,495 Middleborough Road Box Hill North VIC 3129,House,2022,"[-37.8110452, 145.1399681]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,2,74357.48571428563,19043.73844992899,520.0
5554,2/51 Springfield Road Box Hill North VIC 3129,Townhouse,2022,"[-37.8086398, 145.1384672]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,4,2,2,74357.48571428563,19043.73844992899,750.0
5555,15/114 Shannon Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8067054, 145.1177461]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,1,74357.48571428563,19043.73844992899,470.0
5556,14 Mersey Street Box Hill North VIC 3129,House,2022,"[-37.8130963, 145.1306643]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,,74357.48571428563,19043.73844992899,510.0
5557,1A Saxton Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8073518, 145.1212243]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,470.0
5558,4/90 Thames St Box Hill North VIC 3129,House,2022,"[-37.8131087, 145.122259]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,2,1,74357.48571428563,19043.73844992899,510.0
5559,7/149-151 Woodhouse Grove Box Hill North VIC 3129,House,2022,"[-37.8023207, 145.1322848]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,,74357.48571428563,19043.73844992899,360.0
5560,REAR/531 Middleborough Road Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8084541, 145.1401917]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,,74357.48571428563,19043.73844992899,265.0
5561,2/50 Clyde Street Box Hill North VIC 3129,Townhouse,2022,"[-37.80910859999999, 145.1265908]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,2,74357.48571428563,19043.73844992899,700.0
5562,1/52 Eram Road Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.7986982, 145.1370559]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,1,74357.48571428563,19043.73844992899,650.0
5563,7 Margaret Street Box Hill North VIC 3129,House,2022,"[-37.8145829, 145.1333371]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,,74357.48571428563,19043.73844992899,575.0
5564,104/771 Station Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8132239, 145.1246744]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,1,1,1,74357.48571428563,19043.73844992899,380.0
5565,9A Dunloe Avenue Mont Albert North VIC 3129,House,2022,"[-37.8096705, 145.1148884]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,1,74357.48571428563,19043.73844992899,500.0
5566,3 Eram Road Box Hill North VIC 3129,House,2022,"[-37.7995329, 145.1413344]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,2,74357.48571428563,19043.73844992899,410.0
5567,17A Woodhouse Grove Box Hill North VIC 3129,Townhouse,2022,"[-37.8033309, 145.1198432]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,2,74357.48571428563,19043.73844992899,630.0
5568,4/69 Medway Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8118687, 145.1238057]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,400.0
5569,8 Patrick Street Box Hill North VIC 3129,House,2022,"[-37.8145405, 145.1370014]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,,74357.48571428563,19043.73844992899,450.0
5570,29 Lincoln Avenue Mont Albert North VIC 3129,House,2022,"[-37.7965347, 145.1103125]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,2,74357.48571428563,19043.73844992899,525.0
5571,11/114 Shannon Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8071489, 145.1179655]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,2,74357.48571428563,19043.73844992899,430.0
5572,3/6 Arnott Street Mont Albert North VIC 3129,Apartment / Unit / Flat,2022,"[-37.803526, 145.111106]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,450.0
5573,670 Elgar Road Box Hill North VIC 3129,House,2022,"[-37.7983075, 145.1186813]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,1,74357.48571428563,19043.73844992899,350.0
5574,9/96 Thames Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8131577, 145.1218046]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,380.0
5575,1/12 Fortune Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8104292, 145.1385219]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,2,74357.48571428563,19043.73844992899,510.0
5576,61 McKean Street Box Hill North VIC 3129,House,2022,"[-37.8136844, 145.137605]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,440.0
5577,1/231 Dorking Road Box Hill North VIC 3129,Townhouse,2022,"[-37.7991441, 145.1344721]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,4,3,2,74357.48571428563,19043.73844992899,720.0
5578,13 Kneale Drive Box Hill North VIC 3129,House,2022,"[-37.8059128, 145.1300608]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,1,74357.48571428563,19043.73844992899,450.0
5579,11/142 Thames Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8125249, 145.1169574]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,1,74357.48571428563,19043.73844992899,490.0
5580,8/42 Strabane Avenue Mont Albert North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8064647, 145.1113429]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,420.0
5581,7 Nan Street Box Hill North VIC 3129,House,2022,"[-37.8146271, 145.1376912]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,420.0
5582,1/485 Middleborough Road Box Hill North VIC 3129,Townhouse,2022,"[-37.8117515, 145.1398647]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,1,74357.48571428563,19043.73844992899,485.0
5583,2/3 Inglisby Road Mont Albert North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8147187, 145.1032051]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,520.0
5584,3/35 Medway Street Box Hill North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8120565, 145.1283318]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,430.0
5585,1/91 Medway Street Box Hill North VIC 3129,House,2022,"[-37.8113892, 145.1220942]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,2,2,74357.48571428563,19043.73844992899,550.0
5586,1/16 Sweetland Road Box Hill North VIC 3129,Townhouse,2022,"[-37.8245424, 145.1343248]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,4,3,3,74357.48571428563,19043.73844992899,820.0
5587,896 Station Street Box Hill North VIC 3129,House,2022,"[-37.80529600000001, 145.126389]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,3,2,74357.48571428563,19043.73844992899,695.0
5588,63 Strabane Ave Mont Albert North VIC 3129,House,2022,"[-37.8074216, 145.1083377]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,4,2,2,74357.48571428563,19043.73844992899,850.0
5589,1/94 Relowe Crescent Mont Albert North VIC 3129,House,2022,"[-37.8020985, 145.11032]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,2,74357.48571428563,19043.73844992899,480.0
5590,11 Williamson Road Mont Albert North VIC 3129,House,2022,"[-37.7988573, 145.1102984]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,3,1,2,74357.48571428563,19043.73844992899,495.0
5591,9/142-144 Thames Street Box Hill North VIC 3129,Townhouse,2022,"[-37.8125249, 145.1169574]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,1,1,74357.48571428563,19043.73844992899,465.0
5592,7/5-9 Strabane Avenue Mont Albert North VIC 3129,Apartment / Unit / Flat,2022,"[-37.8078991, 145.1143496]",3129,"[xcoord    145.122547
ycoord    -37.805315
Name: Box Hill North, dtype: float64]",Box Hill North,2,2,1,74357.48571428563,19043.73844992899,500.0
5593,2/16 Jenner Street Blackburn South VIC 3130,Townhouse,2022,"[-37.843958, 145.1396022]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,4,3,2,74744.3238095236,11456.096786221591,795.0
5594,1/50 Lawrence Street Blackburn South VIC 3130,House,2022,"[-37.8356497, 145.1479091]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,4,3,1,74744.3238095236,11456.096786221591,770.0
5595,115/300 Middleborough Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8297845, 145.1366263]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,2,2,1,74744.3238095236,11456.096786221591,400.0
5596,210 Blackburn Road Blackburn South VIC 3130,House,2022,"[-37.8403292, 145.1550668]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,4,3,1,74744.3238095236,11456.096786221591,595.0
5597,15 Bond Avenue Blackburn South VIC 3130,House,2022,"[-37.8411355, 145.1533423]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,3,1,2,74744.3238095236,11456.096786221591,450.0
5598,115/300 Middleborough Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8297845, 145.1366263]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,2,2,1,74744.3238095236,11456.096786221591,400.0
5599,12 Forest Glen Avenue Blackburn South VIC 3130,House,2022,"[-37.84401709999999, 145.1563604]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,5,3,2,74744.3238095236,11456.096786221591,900.0
5600,2/26 Canterbury Road Blackburn South VIC 3130,House,2022,"[-37.8335371, 145.1593573]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,2,1,2,74744.3238095236,11456.096786221591,425.0
5601,92 Canterbury Road Blackburn South VIC 3130,House,2022,"[-37.8317303, 145.1450635]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,3,1,1,74744.3238095236,11456.096786221591,510.0
5602,238 Middleborough Road Blackburn South VIC 3130,House,2022,"[-37.8356464, 145.135665]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,3,1,1,74744.3238095236,11456.096786221591,450.0
5603,2/26-28 Fulton Road Blackburn South VIC 3130,Townhouse,2022,"[-37.8423063, 145.1376353]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,2,1,2,74744.3238095236,11456.096786221591,480.0
5604,21 Bermuda Drive Blackburn South VIC 3130,House,2022,"[-37.8448767, 145.1487284]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,3,1,1,74744.3238095236,11456.096786221591,480.0
5605,3/20 Fulton Road Blackburn South VIC 3130,Apartment / Unit / Flat,2022,"[-37.8421956, 145.1366301]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,2,1,3,74744.3238095236,11456.096786221591,430.0
5606,1/5 Travellyn Court Blackburn South VIC 3130,Apartment / Unit / Flat,2022,"[-37.8323887, 145.1443755]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,2,1,1,74744.3238095236,11456.096786221591,395.0
5607,20 Holland Road Blackburn South VIC 3130,House,2022,"[-37.8341639, 145.1516819]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,4,2,2,74744.3238095236,11456.096786221591,600.0
5608,8 McCracken Avenue Blackburn South VIC 3130,House,2022,"[-37.8367309, 145.1480816]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,4,1,2,74744.3238095236,11456.096786221591,530.0
5609,1/10 Harrow Street Blackburn South VIC 3130,Apartment / Unit / Flat,2022,"[-37.8431494, 145.1398848]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn South,3,1,2,74744.3238095236,11456.096786221591,490.0
5610,6/2 Vine Street Blackburn VIC 3130,Townhouse,2022,"[-37.8180135, 145.1488834]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,2,1,78816.94285714254,23611.65187322441,650.0
5611,3/89 Surrey Road Blackburn North VIC 3130,Apartment / Unit / Flat,2022,"[-37.80793680000001, 145.1590823]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,1,78816.94285714254,23611.65187322441,405.0
5612,208/20 Queen Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8192859, 145.1509058]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,1,1,1,78816.94285714254,23611.65187322441,360.0
5613,207/394-398 Middleborough Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8203579, 145.1385732]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,1,1,1,78816.94285714254,23611.65187322441,350.0
5614,213/55 Railway Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8194974, 145.152835]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,2,2,78816.94285714254,23611.65187322441,475.0
